,Unnamed: 0,Portal,Título,Resumo,Data,URL,sentimento,confianca
1058,1058,G1,Temporal causa enchente e mulheres ficam ilhadas em avenida de Rio Preto,Temporal causa enchente e mulheres ficam ilhadas em avenida de Rio Preto&nbsp;&nbsp;G1,2014-12-23 08:00:00,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQcjkteXVtbmFaZVdDNmpiaGRCbnJMRFhmeHZ3WkdrUTI5eHFVZzNFV2pNVmF4bnd2YXhxNUJjWXRnYTY1YWlfVk1EdTZLNVZFUDV5dzBsZ3E4N0hacjU2NkFhd1o0TWsxQ21KY2JtTVRnMEwwbEhVSmJvbFJ0WFZNcUwtX0dGU1FxNll2V1lXVjRUQ3FTNFdiSU9zR3dZU2VVU213aE1NOE9aeE9wZVNYX3FaUTRleW1PcC1lTm5HUFRjVzZnS29EVk9qVWhCVUsxRzVESWUtQi14TVBDTzJ0WmtFYnlkaXBFNkNZTQ?oc=5,negative,0.6934890747070312
1059,1059,G1,Moradores da Zona Leste de SP limpam sujeira deixada por enchente,Moradores da Zona Leste de SP limpam sujeira deixada por enchente - notícias em São Paulo&nbsp;&nbsp;G1,2014-12-11 08:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPVmxXSnlZMmFpVTkwQTZXbk9qX0dGMEdIcW9fWW4tM0dtcUpFV2JsM0pHaU8wMzFnMWNFVEZhd1JFZkFSMHNyVHdtd2ppR2huUE1mMTZrRjNtajhuQlhkYXBxUnZXQkpQZ1ZoS3pXeXJXREh0d2x3TjhCM2RFak9xWmRWU3hHMWpvQzNPa1dJTEJzc1g5SWJrY1B3MGhQaWVBR1Y5aDM0WW1EZjY5MW84Y3JtQTM2Rldr?oc=5,negative,0.48609334230422974
1060,1060,G1,Polícia investiga morte de jovem queimada viva nos EUA,Polícia investiga morte de jovem queimada viva nos EUA&nbsp;&nbsp;G1,2014-12-11 08:00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxQQTA3ajFzcGwzYWdaeWctNmk1ZVgzOTg5bzlFWUE0NnNCdTRIZ2FBOTYyS1ZReHlXcDZFb01KMVI4dVZQMHdkbk54anN5aEs3Rk5xVEZBakJoTUJVS3NwX3VMbEVpQVVUY2JWNXpkMjlVbTBsMlJWZld5QU1xUTVsN2lRQ1pwaTBOdUZ1cldtOGVwZ29qdnRKNk1UMGE5bXJpQ3dRUQ?oc=5,positive,0.4580991864204407
1061,1061,G1,"Moradores prejudicados por enchente protestam em Marabá, PA","Moradores prejudicados por enchente protestam em Marabá, PA&nbsp;&nbsp;G1",2014-12-08 08:00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxOSHFQTk1QZ011TWJyQlU2XzRzcGNYTkIyVWJJWVA3Q2hEYldTZDNOeGh4NlJQV3p4Wkt6QnZqTHhIVzNrMG1iaVgzdnRiSVA1R0pJVVl6RWZjTlVEenl4cG5pd1VrU0tpclBOUlFWcWJ1VG9uSmJPVWQxa2o0M0R6RzJUT3F3ckRERHgtMzVJOUJodDFEWlN5ZDg1LXVDSFJhZGRKazNHc1hhbG5t?oc=5,negative,0.7640377879142761
1062,1062,G1,"Após morte de 17 cães e gatos em enchente, 270 esperam por novo lar","Após morte de 17 cães e gatos em enchente, 270 esperam por novo lar&nbsp;&nbsp;G1",2014-11-18 08:00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOSUI5R05LM2dBeUlFSHFMcFF0dGVZYkxaUmdPbFNjVWlVaVd1WWp5Y3p6T1lxdjFiOWtEc2R4Rm80N0F3LUY5UE43MXROd1NDZ3dRR3ZIdms2R3ZWdjZJV1NJX0hDMjgxWlM2RGJlREpqTXpHUUJQY3ZEZzdJTm5qSmJjdHlvejl6Z3BMd0d2Q0VCQm5sWFo1YUtIZlI1c25qNDY2ZHZYMjd0N3plaVNoX21WTFpTU3dic0d4QThaMGptZnJYUEFVMGNiLVdiX19z?oc=5,positive,0.44533130526542664
1063,1063,G1,"Estiagem seca represa e piscinas em parque náutico em Batatais, SP","Estiagem seca represa e piscinas em parque náutico em Batatais, SP&nbsp;&nbsp;G1",2014-10-22 07:00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxOSWpzVk1uZ2tDbjU1RE9EazMtSDdvUDd3YjRNeS1qNklYd2N4YVpJRzB0VXd1SmxYd0UzR1NSRThYcmN5TzNNMUhWY0p4d29zaVFUSFk0UmIzdXFoQmxZSVByUVY1b2F4b0xwMFJuS1RXMTNaS3ViWmhBNGhTYU9GS2hMU2lBaF91Z00tVEJHLXVUMFZnNDhxRGxqVThGTGIxT2t5MXloNXJQQkZsekFiR0VtZno0dFZFRElNQ2FLVW83c1hWOFBIR2xoZ1I?oc=5,positive,0.49198493361473083
1064,1064,G1,"Enchente no ES contribuiu para seca no Rio Doce, diz engenheiro","Enchente no ES contribuiu para seca no Rio Doce, diz engenheiro - notícias em Espírito Santo&nbsp;&nbsp;G1",2014-10-11 07:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxNU01hUkprbjlSczd5ZUJDSVMwYWxkQlRJTXlIM3owcTgybE9OR19NWmIxVnBqNHRjOVk5bU96NHdEbDNtNkJQaFh2SXdWZmFvVExYV0FqMWdjZU5HZXVVVEZYVmpscFljNmxpTEtGbzNGcmttRWlNT0RIVjU4OF96MGZqZDl3dEhvSDJkM3BvUlpwcWE4ZkZOd0FmUkVkT1lHSURXUWRRMkMzOXByVy1hRUFlZEFVWWY5amc?oc=5,positive,0.4634828567504883
1065,1065,G1,Jovem que foi 'herói' em enchente fica tetraplégico e sonha em voltar a dirigir,Jovem que foi 'herói' em enchente fica tetraplégico e sonha em voltar a dirigir&nbsp;&nbsp;G1,2014-09-20 07:00:00,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQcWdZdVFhVUpLcWt5QjdfVjlpcThTNXhxZUlBM1A3Y2Vfcm1Mb3pYQmFsVE1fOWhsRi14UHlON05SSVNfemhUdEhHcFdLTnNmczc3d2tjdDYwTlhwTC1Hd29ObzdBVFhsc0o4SFFVcy1reE9GY05oLU1PdEVDMktqQVN3ZGNaVENVTHdYa2F3QWxpRGxjX3pCZEprMVNTa1RBa24yYjRCOHRBZm43OGF4Q2JsaUlEVU9oLTY3cE54TXdFT05OOFJnTHFKU3FPZkhzOUFSbjFOODFrYmJKQWxWVDljVlAzSmZYamRSSlhn?oc=5,positive,0.5353121757507324
1066,1066,G1,Fantástico,Fantástico - Denúncias mostram desvio de verba em cidades devastadas por enchente&nbsp;&nbsp;G1,2014-09-14 07:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxNRmlTeDJheU11VGMtUUFpeW5iSTlkVHRadE5oOUZqUHVaVmhOOEN2WXYtUHJOSjJBTmp6VEN3N1o3cXV0a0xtSmwxaG56TnRpcWV5TlRWNE84Sy1GQzhyeV91YUNUbHRNelZCd09BREhfNzJFWk83YmFPS0Fwd0RhQjdiclJvVVR0WmZQWGNBbTJSMkptdEZDUUVYMW1NNWRyYVIxOG05N3hfY0MwX3dSZUh4eDZXTHpwWUJSYjZZMA?oc=5,positive,0.6385615468025208
1067,1067,G1,Sipam diz que chuvas como a de ontem podem ocorrer com mais frequência a partir deste mês,Sipam diz que chuvas como a de ontem podem ocorrer com mais frequência a partir deste mês&nbsp;&nbsp;G1,2014-08-13 07:00:00,https://news.google.com/rss/articles/CBMilwJBVV95cUxPeXpadWR0X2p1WTQ5NGk4R2hSa0hWMkJmbU1vZFJZS21BUXhCaHc0dHVzZzNiWkRuYy1BelJsYUJNMUNFTDVxV0V5RGFTbGFWbHh6bjdpaXVDY1hpbDFTRnpCSXNGNTYtbTR5RExHWk9PMFhTR1ZxMzZHdUplSFQwN2V5bEdDYVVxZ0Vxdld6N2xoV1NURVhvUGFaT3hPOTBpZ2k2QUNWWHA1WnFlS3ZaVXk3NTRLVUpBYmRNMHJrOVVVMnl1aDVCaFZCS1ptX0FXa3UtVF9kLS1xZHFlZkNuME9RTmdIUVVmeVBuQ2UzSi1EOVNpLTlITzRKOGNkMnlWbkthVG8xbFNzbzhnRWI4TFR0Q1pHN03SAZcCQVVfeXFMT3l6WnVkdF9qdVk0OTRpOEdoUmtIVjJCZm1Nb2RSWUttQVF4Qmh3NHR1c2czYlpEbmMtQXpSbGFCTTFDRUw1cVdFeURhU2xhVmx4em43aWl1Q2NYaWwxU0Z6QklzRjU2LW00eURMR1pPTzBYU0dWcTM2R3VKZUhUMDdleWxHQ2FVcWdFcXZXejdsaFdTVEVYb1BhWk94TzkwaWdpNkFDVlhwNVpxZUt2WlV5NzU0S1VKQWJkTTByazlVVTJ5dWg1QmhWQktabV9BV2t1LVRfZC0tcWRxZWZDbjBPUU5nSFFVZnlQbkNlM0otRDlTaS05SE80SjhjZDJ5Vm5LYVRvMWxTc284Z0ViOExUdENaRzdN?oc=5,negative,0.47643759846687317
1068,1068,G1,Área de recarga do aquífero Guarani seca com estiagem em Ribeirão Preto,Área de recarga do aquífero Guarani seca com estiagem em Ribeirão Preto&nbsp;&nbsp;G1,2014-08-12 07:00:00,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOV0YtY1dFNmNUaTRLN1IzRkptMnV3cUlRbVhhYkxIaXNkaWZsV01YQmdyZlFTOEhDLXhvVUJxMDl3VFV3Rk1yY2pBUXRlV2EyRTRva18zZkY0Q1NkbjNYeUx4enlPdXRqUjM2Q1BESTlxeTI2UmtRRGVhNU95LWF3QWM5Uzk0N0VTWE1jSXo1aVp3N2pkRjdva19qdl9GaHJlWVVzSmlJR3p2NnZjVC05YkZ1NjdpUWhiVXNMMGR5VXhRbFY3alNsbGI1a3N1R3pLNm90LQ?oc=5,positive,0.4568641185760498
1069,1069,G1,Parte de faixa com fotos de vítimas da Kiss é queimada em Santa Maria,Parte de faixa com fotos de vítimas da Kiss é queimada em Santa Maria&nbsp;&nbsp;G1,2014-06-26 07:00:00,https://news.google.com/rss/articles/CBMizAFBVV95cUxOWnBvTGp5Ul9qRzdzUUpLaHNfRHgycUhQWjNveWctemNjRDRaN1VKa1JrZDRJNy1wRV93UWYyeG9NVmhNMmd5d3NRSWQ3ckNKRjZ5QUFYRHZMUEw0NDROVnJLd2V4V2ZqTkdkUndNY0M1RDlsSVVIV0N3bXZCTkQ2UlpTbzZGdnNHckMtdkJCWnBxNEhVOHpCVEtEMnlXSkRONElVWHFzbmZLT0Y4amdzUWZKclBfZnUwVjRwN3NKVmxBb0ZXX1FHU2UzdU4?oc=5,negative,0.4494333565235138
1070,1070,G1,Imagem de santo padroeiro é achada queimada 3 meses após furto em GO,Imagem de santo padroeiro é achada queimada 3 meses após furto em GO - notícias em Goiás&nbsp;&nbsp;G1,2014-06-22 07:00:00,https://news.google.com/rss/articles/CBMitwFBVV95cUxNWVBSb2dQdjQ0MDZOY3J1eTE2TWtrTGYwZ0M1OGN3RTJtTUdOT1Q0QWxxRXhwaFhQd29vQV9fakVvRzVFUkk3REt6Yzc2RTNMSkVNWS0xRks3VFM4VHZkQVNzSDBEXzhyRHNBUFhnaDBUTzloOFFHWHFoY09hQzZRMDlIdXAyS0RxYi1vS0paaEN2aDVFY1ZOcDcxbGxlWUVSYUNIVHkxNTdIUWFlYkQwZUVtWE5lS2s?oc=5,positive,0.4535081386566162
1071,1071,G1,Número de atingidos pela enchente aumenta em União da Vitória,Número de atingidos pela enchente aumenta em União da Vitória&nbsp;&nbsp;G1,2014-06-16 07:00:00,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQaTQ3Zm02eWtIVFQyQUZEVXZVcC1IajJHNjNhSWFyTEkzNWtPS3NKaUl2QlNWNmhtRkE2OEttU29kQ09kS1NqLTFGcmw3eEpzSTNtQ3dhNGs5eE56cnMtUzFmdFE3UzNCTnZDYk5iNUZqZmRvWGtDbkpveVZYVlJBMUlLSVBVU2xOVS04enpKMmp5cWU2aURsb1ZfREVoS1l6cG1OR1JHR3FZSEYxSDc3LXlKamw0M29aSDYxTnFuVWl3Zw?oc=5,positive,0.536828339099884
1072,1072,G1,"Prejuízos com a enchente em Nova Prata do Iguaçu passam de R$ 10,5 mi","Prejuízos com a enchente em Nova Prata do Iguaçu passam de R$ 10,5 mi&nbsp;&nbsp;G1",2014-06-12 07:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNZ3JpbjVBeGJLTXFfTF9FdzdpYWJIODlwaTk3WUpWXzZMQ0lkbkxoUmlTc29FSFhhYUN0ZzVLT2hBZjF6d2p0SlozdzFTaVZHRGpQVDdrX2lkeHo2dlhFQV9qZVU4LTA4dHNWN29UMTNaTFZPdFpJRXBjR3cybW1KT0tteTRfWTI3NVp0X3ZmTk8zY21YSWRXUm5XMkNGVkxmeTZJc196eGN2TldyZmY3a19BTWx0d0tXNDFMNHE3akQtdUk?oc=5,positive,0.4985390901565552
1073,1073,G1,"'Só vi algo assim em livros', diz moradora sobre enchente no Paraná","'Só vi algo assim em livros', diz moradora sobre enchente no Paraná&nbsp;&nbsp;G1",2014-06-09 07:00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxQN0xpaWFsbGlQLW5zTVBveEQzVnM3UVhfSzNlazRza0hTcFJLbnFFc2NCaUNlZ1FIWXI5ZzRORXItX19aT1lsTDZRaFd6WVI5QTFscjZobzNZQXlGdExhYUFvbFY1RFJ3bFV4aXNvOHQ0V0ZNcFZ2UDZzTUJYekVscFVfWHlWX3lkVU5TUTB6ejA3SlAzNWI5Z0w3NlluX09YMHFkWkNNOGpZV2E3a2pqZWtkOG5FNkNVaHZwTHJHOWNmU0ZMR3FZ?oc=5,negative,0.4576650559902191
1074,1074,G1,Pior enchente na Sérvia e na Bósnia em 120 anos mata 5 pessoas,Pior enchente na Sérvia e na Bósnia em 120 anos mata 5 pessoas&nbsp;&nbsp;G1,2014-05-15 07:00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxQX3pjWkRqUUplYkFKYmNiR29UQU9tZ25XM2RxMWQ2TTIyMFRlU0Y2ZUVKR091X21yTkNtUXplQTFWYk5PcGlTeTJqdzNHel9VX0Jrd0tGNlZmd3VQVUpUUVdvVUVPQTFPWjVMcFFodDlsQndCUnVOMkxvVHlsdXgySGxETkxiN0VPcjZtS1lOUV96bi1CVlFZNkN2eUZTazZNbnk4Umw2M2h6VXA5RXc4?oc=5,negative,0.44566619396209717
1075,1075,G1,"No AP, criança é queimada pela mãe por pegar moeda de cinco centavos","No AP, criança é queimada pela mãe por pegar moeda de cinco centavos - notícias em Amapá&nbsp;&nbsp;G1",2014-03-28 07:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxPcGNCdmZkaTF5dWdFNEhRczRRYWtCbExQdzltZ1lNb0M2RFpjV2tVTXdtaFBmX3UwWUVtQTh1UEliM2hkTWRvNnVSZ3NrZl9KMXBCWXc0OENuUmtJX0FHRnZiZE12dVo2bUhOQ0ptWTFrVUFxeEtXUUI3T0VxYkxLbTNraTN0eE1iRHFfbFpMWVlZR3JmLUJzSVd6cFNucTNYSE5MVzNUY0RVX2lpZ0tlZGgwdmhYRy1pdGc?oc=5,negative,0.42733946442604065
1076,1076,G1,Enchente que deixou cidades do Sul embaixo d'água completa 40 anos,Enchente que deixou cidades do Sul embaixo d'água completa 40 anos - notícias em Santa Catarina&nbsp;&nbsp;G1,2014-03-24 07:00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPUVRlTWVYeWJKUlRudjl2OU5RVWpkaVllWWFWdDlKOUZRSndyRU8ybVRmSFlhLUJ2cU82RnpFYnRXYlp6ZGpjSHdxNE1uTkxxdkZSbWg4MjZZZVFENmpRZWxOZml1UDZJLVpMZHNXZDkxd1d6NnpLbU5HZUZ1eFhQZnN6aDFDQ2VISGlUZEtKRFBuMVFuWTZETjRkdk5kSHF3VDcwTUZralFOV09GTlZWV05ITFRrc2hXTEJkMXozck1zYkk?oc=5,positive,0.4266510307788849
1077,1077,G1,Nível do Rio Madeira sobe e aumenta áreas afetadas pela enchente em RO,Nível do Rio Madeira sobe e aumenta áreas afetadas pela enchente em RO&nbsp;&nbsp;G1,2014-03-07 08:00:00,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWlg5WkJFYk9jRUtRQ1BZektsTDd6Y3A4aFFDckR5b3diS21lZ0l4YlkxcVk0NGV2U1JCV3Y3amhRX2lRdTBzT1dGdnZ3dms3UDdmZ0NycnBNajFiZlQ3bWZ1Vmhvb0hZUlpOMjAyOWVfSTFBdlY1bHdjejlEMEZ4YmxyV2ZzWHJoT0xsX25qTDY1TGZpOWVDYnJnTHlCcWhLYmVCM2ZMUlRGdVRrM3VLQ1dyYW1lQUhfbEl2NnROaG9odw?oc=5,positive,0.48319438099861145
1078,1078,G1,"Vala para escoar enchente causa danos à reserva no ES, diz órgão","Vala para escoar enchente causa danos à reserva no ES, diz órgão - notícias em Espírito Santo&nbsp;&nbsp;G1",2014-02-27 08:00:00,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSjdfaUZ0aWNqYTBMWldCN202SW8tcWpmZk1UTG5FN0hQM21LWU1oNnB2Zm5QUlpOUzBmSlB6SV9OM2YtaDlpd1Vlb1FsWWo1YlA2VjgtRGhHQWk1emtNM3k4VmRVUGtQSWh2UUJSazZ0RE81OHRPZV9lUjJlOHpyeDdfSVhCX0hmZ3JZSEV6eVVCT1Y2aHZ5RGJQYUtRbURCMGpZWkl4SHBOdFNyMXVYcVJ5V2tXUW1UbGc?oc=5,negative,0.566264808177948
1079,1079,G1,Filho é preso suspeito de incendiar casa e matar mãe queimada em Natal,Filho é preso suspeito de incendiar casa e matar mãe queimada em Natal&nbsp;&nbsp;G1,2014-02-09 08:00:00,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQZnlMTnZieVVZTVVhbXhzRzlPRm1wTzloamo0SlN2Z1J3YVpiSGdQcEVveUNVUkZpU2Q5QVhVREN1RE1IczhPdVRtWUxmS2ptTnZnNHZwVHNXNV9jRU9mSmk5a1pudmZWeTQ3dEpDNFRXZDVmN1l5TWVZQ1JnVEhJUmttZ3A5YWlXV3ZjZlVSTEdubldoODZ5MWdQSmxHQmEtekZUeDB6TnlGN19OMnRSSUNjU2hjSzRoeE5pcUItNVJYRmkzV0N1V041YjI0WTdR?oc=5,negative,0.571954607963562
1080,1080,G1,"Chuva de granizo e enchente castigam clube esportivo em Batatais, SP","Chuva de granizo e enchente castigam clube esportivo em Batatais, SP&nbsp;&nbsp;G1",2014-01-20 08:00:00,https://news.google.com/rss/articles/CBMizwFBVV95cUxQN01GRHlFdmpLLVAwZFJtY0haZG9wbGhkdVFyTVpDUXdCcUxOR0lXd1U4ZE93UHNqUUxzSVNocFdXX1c2QzRBX2hXMkNvM2hIZUIyaFFvZXJ0UWRPZk9aMWJBUmtkQ1VKVzBCR2xpYThNSlh3dU02akZDMHVmMkZlTjZwZmh1QWg0WVNtcjZIRC16Z2tHTXg4RXhncG41b2ZWR3JNZ2VWbkIwNEtZVnZvVEd3NUxTT0R6bUFLall5N2pybF83ekxNdERiUzlvUmc?oc=5,positive,0.5713582038879395
1081,1081,G1,Filha de mineiros ensina receita de frango feito com cebola queimada,Filha de mineiros ensina receita de frango feito com cebola queimada&nbsp;&nbsp;G1,2014-01-19 08:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxOdGhFNFl4aVhSRG1nX0lHVHE1OUJSei1oZ29JUnZJM252NGdac2tJVE5HMWtmSzE2QWI3eElaYUpIYnBRaFE5b09HUXZrcGtwbmJaYnFvWGxGZm1jSWt5Q1NVVmJ5OXVXWjkxWEJYV3RFMjJhbWZUZVU1cVVsSUxYd1JuVEdPYWFrUjR1YlJRU1FGVEdCUFFUMW02QWZ4ZTVaR0UzYU51SUNXRmlPYWFFTlluZHM5OEdRN0VkSQ?oc=5,positive,0.4543532729148865
1082,1082,G1,"Pontes afetadas pela enchente são desobstruídas em Itaóca, SP","Pontes afetadas pela enchente são desobstruídas em Itaóca, SP&nbsp;&nbsp;G1",2014-01-17 08:00:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPMnQtZFJKWVJtbDFXNUVhTlNFNjBZS3hsa0diVU5fSlNlRkhCX1lFb2lxRTZTT2xjYkl0UXZmQ3A2MWtid2ZIcmJmdjhOdFhlQjJzTnVPYXNoNThWVHVKaUQwTFpsS0M4SENPMkZiOVdtQzB6UUdkeW5ka29fYlRneWt2a2RrQ2lYSy1zVHVZVUx0N0d4UzVnUUJXbnJmdHlIcVdXNV9mVWVvWW9nX1V1ZzFHQ0RMempJdWJj?oc=5,negative,0.4133528769016266
1083,1083,G1,Cetesb confirma que produto oleoso vazou no Rio Ribeira após enchente,Cetesb confirma que produto oleoso vazou no Rio Ribeira após enchente&nbsp;&nbsp;G1,2014-01-13 08:00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxNcXVySmczRjB0ZmdIRDc1TEprdm9FaGo2RERJX09CYlQ3bWNEb09UemJBYm82VHAtNGluWEpUOVZpUFU4cEREeHFjQmtidWlib1NKMGpfZ0cxOV9PM2tkV3NrUW15N2RFMlRRSWJ1WmRnaktNWHhpaFhxZHpjUy1xRHJUZHNvS1FuMzJocUktV2g0bl9YTWV5NXpNVTRCbEtoandNaTBvc2Vwb2tqVnhWdUM1emdCbkFNQ3YyeUtEV1JYSTZNQTl3?oc=5,positive,0.4349386990070343
1084,1084,G1,Bisavô de Ana Clara morre após saber que menina foi queimada em ataque,Bisavô de Ana Clara morre após saber que menina foi queimada em ataque&nbsp;&nbsp;G1,2014-01-06 08:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxPeE5ISzV0T3R4NF9NdUVLTGc5NVNKeHVaSjByZFhBbFdTblVSUF9WenVjbm9VOUNHZDAzVWhqUkFuRUllbXlYWUtUeVNveTdPOWxqcmhQNFU2VHBLZXhxNDFFdjNEY2RTTGlyQlduMFZTNk5KMzZKTjNtSGdoZWZvUmJCOXpHeXYwY0xyMmNHeTM5b2JQb0d0S3gzM294Mmh1NmRlekdab2VYN3BteTNtSWp6NFY?oc=5,negative,0.6213979125022888
1085,1085,G1,"Quatro anos após cair com enchente, igreja em São Luiz segue em obras","Quatro anos após cair com enchente, igreja em São Luiz segue em obras - notícias em Vale do Paraíba e Região&nbsp;&nbsp;G1",2014-01-02 08:00:00,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNTFBnM25OdVM0SVdhbTNYZWpVUjBDUXliN2RrYVV3MS1YdDhPcHlxbWJLWEtsWVJjYzVWN1hXY1A0SXBaVG03LXFPWUM5RFJoaGktVTRDTGFmZzhHR3ctaXk3VkVJQkxza2NhLWhIQVRWRkJGWkg0QTNoWDk3clpILWJDbV9TSXVxNFlDTVZfZ1BCTWtXTnlWSGI0X19Jcm9DLTJmUURLcW5PQjZqM01WQWh6ejhUcER0M3g0aDFsY0tYSm9KaWxiODlJN3ZHRW9oYlE?oc=5,negative,0.4569111764431
1086,1086,G1,"Chuva constante causa enchente e bloqueia GO-244, no norte de Goiás","Chuva constante causa enchente e bloqueia GO-244, no norte de Goiás&nbsp;&nbsp;G1",2013-12-26 08:00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxOS2hYR0UyNzFIVmFDRW5LeS1vcHpyNG9LaFkyd3o3bTRvSThuMnhTNVFDVEdBbi05dW1IdV9jZndfcHJoeGVPODhWdll3enFmV3VHS3hCOXA4aVQ0ZV9sNVVtS0JtNDRUV2FNMzJTVzhmVnZkY05YMHo3MUxSamFyRUxFejF3VTdGZGlmVy0ya2VNN2taRDcyZUpCRmxTTExsOFFOMGpyUHNEem5ickNXeThleFA?oc=5,negative,0.712458074092865
1087,1087,G1,"'Só via na televisão, é muito difícil', diz vítima de enchente em Ribeirão","'Só via na televisão, é muito difícil', diz vítima de enchente em Ribeirão&nbsp;&nbsp;G1",2013-12-10 08:00:00,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOR1dreTVaS1M5QV82Z2pxMHJ5bkZfcFNtZmtleklfMnpTcnhRYnhMSTRYMXFya1M4QUtMQW93M01UaXNFMjVNcV8tcEVTbmJoYVVRTFFvNGd6blZUekxKTVNFVHQybTNpT294TG1JcGNmQ3pYTWFpaTgyYlZRcmtHVW14dklENVgwMEVVanh6VlJ6d1JiZHF3YzBUdU5JRmdyTDlMc0xsazVUQ1FseEVOZF9HUmtXdWh1blJEOHBFSEdfSGN6QThRQUVJYk0wSENOODlQQVB3?oc=5,negative,0.7395376563072205
1088,1088,G1,Corpos de família morta durante enchente na Itália são enterrados,Corpos de família morta durante enchente na Itália são enterrados - notícias em São Carlos e Região&nbsp;&nbsp;G1,2013-12-04 08:00:00,https://news.google.com/rss/articles/CBMixwFBVV95cUxPU2N4eDd2UVg2LWhIZXRTVEZhemhMdE04NDZBUXZsZmVjeUxTQ2VpVGpNVUdkVXVabjllS2paamZDRlgyRnJzbkd5Ym9YYk4yOWVBNzVtLU9EUXc5QU5IdnBwSTBXQk50VVFUWTE3bG9lZDNqNmRsM3N3RDBnUmtUVWRNSGFweXlUUVowRnh0NkJ0Vzl6NF90TXpCeEdHS2J3U216QnpLMlZ6WTJBRUhXLW40NXoxQmI4bW1WX3ZXeEx1bllrNUJ3?oc=5,negative,0.48096132278442383
1089,1089,G1,"Galinha sobe em árvore para fugir da enchente em Mongaguá, SP","Galinha sobe em árvore para fugir da enchente em Mongaguá, SP&nbsp;&nbsp;G1",2013-11-25 08:00:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcWZFSmpvWld0cTZqOEc4Skc0YnByc3kwbXFHcHZyRWFGV3c1by1XR3ZuS09QWk82YnR2UVFHbWo3RENhdDU0aDVNeGNIVTBVSUw2d3lqVEhMWnBjYlcwYnRkSlp2bThPNVdFZVJrR2RvM2wySTl3b05yalJzN04wX2E2cGc4V2I5YkJCRXdvSDBEelRtYjhEYmIxMGkxSXhuOFlseURlWnYxN0E4c3dkM1JEdHZtN1lmUWcw?oc=5,negative,0.42212966084480286
1090,1090,G1,Moradores de Bocaína temem seca de barragem por conta da estiagem no PI,Moradores de Bocaína temem seca de barragem por conta da estiagem no PI - notícias em Piauí&nbsp;&nbsp;G1,2013-11-10 08:00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxOM1RQVWNwcFNKSUh0aWxMT182QndMNXI3ZGYxYU5kRU1SSmYzc0k0U0pvbXBVa0dZNWZvS1d5WVhDX01hakRtNmRZbk9FNWVoRUJuTFdvUEVvVGJlS1Fwb3JWZ3RlWlh0TTlEb1hHMnc2QUxuQ18ybzkzR0xESmZjcWlOX2ttQ1plNnNJd2FKOVEtaF84am9aQXo2R3J0enViYXVLd2xpWEI0R3NFem1pUTFCWkJFc3JrS2stOTZJdw?oc=5,negative,0.5522039532661438
1091,1091,G1,Desabrigados por enchente em Cubatão invadem casas no Bolsão 9,Desabrigados por enchente em Cubatão invadem casas no Bolsão 9&nbsp;&nbsp;G1,2013-10-25 07:00:00,https://news.google.com/rss/articles/CBMivgFBVV95cUxNaHUtVGlqR3Zha1VRVzR2TXJHYWNNYXA5NHFLS0EydGphZ3gyNlplU21YZmZiWXE5ajhhQ0lLVXZYMmp2QmtnZGY0bVcyYk1uZ1FWa0FBY21FTVNORFkwdXBHTDBKczdTN0JBeTR3UGhzM0FQZF84Z0cyUUhsRmEwZGtjTlEwUTlHeXZ2dGNKNTF1YlJQVXJKYVFKaDhrMVd4VEJFdTNsRUpiYy1NRWZ0SHlBRDNJMVhfbWhjVXp3?oc=5,positive,0.47482043504714966
